1: length=-1, (b, c, d) = (0, 0, -1)
2020-12-03 07:24:30,614 [VolumeScannerThread(/root/hadoop-3.2.1-src/hadoop-hdfs-project/hadoop-hdfs/target/test/data/dfs/data/data7)] INFO  datanode.VolumeScanner (VolumeScanner.java:findNextUsableBlockIter(398)) - VolumeScanner(/root/hadoop-3.2.1-src/hadoop-hdfs-project/hadoop-hdfs/target/test/data/dfs/data/data7, DS-bd675065-6cc8-4703-9ce8-7e1aa5d0f9dc): no suitable block pools found to scan.  Waiting 1814399945 ms.
2020-12-03 07:24:30,614 [VolumeScannerThread(/root/hadoop-3.2.1-src/hadoop-hdfs-project/hadoop-hdfs/target/test/data/dfs/data/data14)] INFO  datanode.VolumeScanner (VolumeScanner.java:findNextUsableBlockIter(398)) - VolumeScanner(/root/hadoop-3.2.1-src/hadoop-hdfs-project/hadoop-hdfs/target/test/data/dfs/data/data14, DS-05560e71-949b-4174-be33-ae1a2a0941d8): no suitable block pools found to scan.  Waiting 1814399976 ms.
2020-12-03 07:24:30,615 [VolumeScannerThread(/root/hadoop-3.2.1-src/hadoop-hdfs-project/hadoop-hdfs/target/test/data/dfs/data/data4)] INFO  datanode.VolumeScanner (VolumeScanner.java:findNextUsableBlockIter(398)) - VolumeScanner(/root/hadoop-3.2.1-src/hadoop-hdfs-project/hadoop-hdfs/target/test/data/dfs/data/data4, DS-64790cae-1f9a-427b-8afc-04566b3d97c3): no suitable block pools found to scan.  Waiting 1814399979 ms.
2020-12-03 07:24:30,615 [VolumeScannerThread(/root/hadoop-3.2.1-src/hadoop-hdfs-project/hadoop-hdfs/target/test/data/dfs/data/data17)] INFO  datanode.VolumeScanner (VolumeScanner.java:findNextUsableBlockIter(398)) - VolumeScanner(/root/hadoop-3.2.1-src/hadoop-hdfs-project/hadoop-hdfs/target/test/data/dfs/data/data17, DS-0539376e-ad17-43e8-b692-2105b79e3e6f): no suitable block pools found to scan.  Waiting 1814399957 ms.
2020-12-03 07:24:30,615 [VolumeScannerThread(/root/hadoop-3.2.1-src/hadoop-hdfs-project/hadoop-hdfs/target/test/data/dfs/data/data1)] INFO  datanode.VolumeScanner (VolumeScanner.java:findNextUsableBlockIter(398)) - VolumeScanner(/root/hadoop-3.2.1-src/hadoop-hdfs-project/hadoop-hdfs/target/test/data/dfs/data/data1, DS-dbecbb28-d168-4eb9-ba31-b857b3014299): no suitable block pools found to scan.  Waiting 1814399994 ms.
2020-12-03 07:24:30,614 [VolumeScannerThread(/root/hadoop-3.2.1-src/hadoop-hdfs-project/hadoop-hdfs/target/test/data/dfs/data/data16)] INFO  datanode.VolumeScanner (VolumeScanner.java:findNextUsableBlockIter(398)) - VolumeScanner(/root/hadoop-3.2.1-src/hadoop-hdfs-project/hadoop-hdfs/target/test/data/dfs/data/data16, DS-d11be790-a115-4b62-b13d-a4d0d7a30b7a): no suitable block pools found to scan.  Waiting 1814399996 ms.
2020-12-03 07:24:30,615 [VolumeScannerThread(/root/hadoop-3.2.1-src/hadoop-hdfs-project/hadoop-hdfs/target/test/data/dfs/data/data6)] INFO  datanode.VolumeScanner (VolumeScanner.java:findNextUsableBlockIter(398)) - VolumeScanner(/root/hadoop-3.2.1-src/hadoop-hdfs-project/hadoop-hdfs/target/test/data/dfs/data/data6, DS-2b1930b4-e95b-4943-b1ab-05b98259886a): no suitable block pools found to scan.  Waiting 1814399950 ms.
2020-12-03 07:24:30,615 [VolumeScannerThread(/root/hadoop-3.2.1-src/hadoop-hdfs-project/hadoop-hdfs/target/test/data/dfs/data/data12)] INFO  datanode.VolumeScanner (VolumeScanner.java:findNextUsableBlockIter(398)) - VolumeScanner(/root/hadoop-3.2.1-src/hadoop-hdfs-project/hadoop-hdfs/target/test/data/dfs/data/data12, DS-59fe4be7-7d46-4bcc-944e-0f4b194e3df4): no suitable block pools found to scan.  Waiting 1814399974 ms.
2020-12-03 07:24:30,615 [VolumeScannerThread(/root/hadoop-3.2.1-src/hadoop-hdfs-project/hadoop-hdfs/target/test/data/dfs/data/data8)] INFO  datanode.VolumeScanner (VolumeScanner.java:findNextUsableBlockIter(398)) - VolumeScanner(/root/hadoop-3.2.1-src/hadoop-hdfs-project/hadoop-hdfs/target/test/data/dfs/data/data8, DS-0a7b21f4-bc72-417b-a4b0-d8ece257c7ca): no suitable block pools found to scan.  Waiting 1814399944 ms.
2020-12-03 07:24:30,614 [VolumeScannerThread(/root/hadoop-3.2.1-src/hadoop-hdfs-project/hadoop-hdfs/target/test/data/dfs/data/data9)] INFO  datanode.VolumeScanner (VolumeScanner.java:findNextUsableBlockIter(398)) - VolumeScanner(/root/hadoop-3.2.1-src/hadoop-hdfs-project/hadoop-hdfs/target/test/data/dfs/data/data9, DS-8c30b030-99db-4142-8d95-5495cf2e3bb5): no suitable block pools found to scan.  Waiting 1814399985 ms.
2020-12-03 07:24:30,614 [VolumeScannerThread(/root/hadoop-3.2.1-src/hadoop-hdfs-project/hadoop-hdfs/target/test/data/dfs/data/data13)] INFO  datanode.VolumeScanner (VolumeScanner.java:findNextUsableBlockIter(398)) - VolumeScanner(/root/hadoop-3.2.1-src/hadoop-hdfs-project/hadoop-hdfs/target/test/data/dfs/data/data13, DS-5eaccf1b-8417-47bc-a260-6b7d108d3890): no suitable block pools found to scan.  Waiting 1814399976 ms.
2020-12-03 07:24:30,616 [VolumeScannerThread(/root/hadoop-3.2.1-src/hadoop-hdfs-project/hadoop-hdfs/target/test/data/dfs/data/data10)] INFO  datanode.VolumeScanner (VolumeScanner.java:findNextUsableBlockIter(398)) - VolumeScanner(/root/hadoop-3.2.1-src/hadoop-hdfs-project/hadoop-hdfs/target/test/data/dfs/data/data10, DS-3ce64bf6-e24c-4061-a4ce-b388ab5aa2c5): no suitable block pools found to scan.  Waiting 1814399983 ms.
2020-12-03 07:24:30,616 [VolumeScannerThread(/root/hadoop-3.2.1-src/hadoop-hdfs-project/hadoop-hdfs/target/test/data/dfs/data/data2)] INFO  datanode.VolumeScanner (VolumeScanner.java:findNextUsableBlockIter(398)) - VolumeScanner(/root/hadoop-3.2.1-src/hadoop-hdfs-project/hadoop-hdfs/target/test/data/dfs/data/data2, DS-4a408526-9e3d-400e-9c97-b7f2da3ca414): no suitable block pools found to scan.  Waiting 1814399993 ms.
2020-12-03 07:24:30,618 [Thread-238] INFO  datanode.DirectoryScanner (DirectoryScanner.java:start(284)) - Periodic Directory Tree Verification scan starting at 12/3/20 8:34 AM with interval of 21600000ms
2020-12-03 07:24:30,619 [Thread-216] INFO  datanode.DirectoryScanner (DirectoryScanner.java:start(284)) - Periodic Directory Tree Verification scan starting at 12/3/20 11:29 AM with interval of 21600000ms
2020-12-03 07:24:30,619 [Thread-106] INFO  datanode.DirectoryScanner (DirectoryScanner.java:start(284)) - Periodic Directory Tree Verification scan starting at 12/3/20 12:02 PM with interval of 21600000ms
2020-12-03 07:24:30,618 [Thread-194] INFO  datanode.DirectoryScanner (DirectoryScanner.java:start(284)) - Periodic Directory Tree Verification scan starting at 12/3/20 10:53 AM with interval of 21600000ms
2020-12-03 07:24:30,618 [Thread-128] INFO  datanode.DirectoryScanner (DirectoryScanner.java:start(284)) - Periodic Directory Tree Verification scan starting at 12/3/20 9:04 AM with interval of 21600000ms
2020-12-03 07:24:30,630 [Thread-83] INFO  datanode.DirectoryScanner (DirectoryScanner.java:start(284)) - Periodic Directory Tree Verification scan starting at 12/3/20 1:09 PM with interval of 21600000ms
2020-12-03 07:24:30,630 [Thread-59] INFO  datanode.DirectoryScanner (DirectoryScanner.java:start(284)) - Periodic Directory Tree Verification scan starting at 12/3/20 11:26 AM with interval of 21600000ms
2020-12-03 07:24:30,630 [Thread-172] INFO  datanode.DirectoryScanner (DirectoryScanner.java:start(284)) - Periodic Directory Tree Verification scan starting at 12/3/20 7:47 AM with interval of 21600000ms
2020-12-03 07:24:30,631 [Thread-150] INFO  datanode.DirectoryScanner (DirectoryScanner.java:start(284)) - Periodic Directory Tree Verification scan starting at 12/3/20 12:41 PM with interval of 21600000ms
2020-12-03 07:24:30,635 [BP-101448600-172.17.0.4-1606980263805 heartbeating to localhost/127.0.0.1:37942] INFO  datanode.DataNode (BPServiceActor.java:register(767)) - Block pool BP-101448600-172.17.0.4-1606980263805 (Datanode Uuid 7a4b452a-06fd-49f4-826c-a3fc6bc9bddf) service to localhost/127.0.0.1:37942 beginning handshake with NN
2020-12-03 07:24:30,635 [BP-101448600-172.17.0.4-1606980263805 heartbeating to localhost/127.0.0.1:37942] INFO  datanode.DataNode (BPServiceActor.java:register(767)) - Block pool BP-101448600-172.17.0.4-1606980263805 (Datanode Uuid 8aedd082-415f-407a-9939-da8f8aa1070e) service to localhost/127.0.0.1:37942 beginning handshake with NN
2020-12-03 07:24:30,635 [BP-101448600-172.17.0.4-1606980263805 heartbeating to localhost/127.0.0.1:37942] INFO  datanode.DataNode (BPServiceActor.java:register(767)) - Block pool BP-101448600-172.17.0.4-1606980263805 (Datanode Uuid a694dd51-5287-4646-b84f-3cf953f6fc1c) service to localhost/127.0.0.1:37942 beginning handshake with NN
2020-12-03 07:24:30,636 [BP-101448600-172.17.0.4-1606980263805 heartbeating to localhost/127.0.0.1:37942] INFO  datanode.DataNode (BPServiceActor.java:register(767)) - Block pool BP-101448600-172.17.0.4-1606980263805 (Datanode Uuid 3d6f040b-d45e-46f5-a3a5-f40179b44cc0) service to localhost/127.0.0.1:37942 beginning handshake with NN
2020-12-03 07:24:30,635 [BP-101448600-172.17.0.4-1606980263805 heartbeating to localhost/127.0.0.1:37942] INFO  datanode.DataNode (BPServiceActor.java:register(767)) - Block pool BP-101448600-172.17.0.4-1606980263805 (Datanode Uuid 67bdfdb6-f4be-4592-925f-42e7b62de913) service to localhost/127.0.0.1:37942 beginning handshake with NN
2020-12-03 07:24:30,635 [BP-101448600-172.17.0.4-1606980263805 heartbeating to localhost/127.0.0.1:37942] INFO  datanode.DataNode (BPServiceActor.java:register(767)) - Block pool BP-101448600-172.17.0.4-1606980263805 (Datanode Uuid 1c08a3ea-8510-4f3b-8323-c247c1ad19bf) service to localhost/127.0.0.1:37942 beginning handshake with NN
2020-12-03 07:24:30,635 [BP-101448600-172.17.0.4-1606980263805 heartbeating to localhost/127.0.0.1:37942] INFO  datanode.DataNode (BPServiceActor.java:register(767)) - Block pool BP-101448600-172.17.0.4-1606980263805 (Datanode Uuid 1f53bb69-aae2-4eb5-9dde-35ced37b4811) service to localhost/127.0.0.1:37942 beginning handshake with NN
2020-12-03 07:24:30,636 [BP-101448600-172.17.0.4-1606980263805 heartbeating to localhost/127.0.0.1:37942] INFO  datanode.DataNode (BPServiceActor.java:register(767)) - Block pool BP-101448600-172.17.0.4-1606980263805 (Datanode Uuid 465a80b3-febd-4847-917b-1dc53950f7b6) service to localhost/127.0.0.1:37942 beginning handshake with NN
2020-12-03 07:24:30,635 [BP-101448600-172.17.0.4-1606980263805 heartbeating to localhost/127.0.0.1:37942] INFO  datanode.DataNode (BPServiceActor.java:register(767)) - Block pool BP-101448600-172.17.0.4-1606980263805 (Datanode Uuid fc65a25e-b981-4606-bf42-5ab919638725) service to localhost/127.0.0.1:37942 beginning handshake with NN
2020-12-03 07:24:30,651 [IPC Server handler 0 on default port 37942] INFO  hdfs.StateChange (DatanodeManager.java:registerDatanode(1042)) - BLOCK* registerDatanode: from DatanodeRegistration(127.0.0.1:41639, datanodeUuid=8aedd082-415f-407a-9939-da8f8aa1070e, infoPort=41408, infoSecurePort=0, ipcPort=40858, storageInfo=lv=-57;cid=testClusterID;nsid=728208751;c=1606980263805) storage 8aedd082-415f-407a-9939-da8f8aa1070e
2020-12-03 07:24:30,656 [IPC Server handler 0 on default port 37942] INFO  net.NetworkTopology (NetworkTopology.java:add(145)) - Adding a new node: /default-rack/127.0.0.1:41639
2020-12-03 07:24:30,658 [IPC Server handler 0 on default port 37942] INFO  blockmanagement.BlockReportLeaseManager (BlockReportLeaseManager.java:registerNode(204)) - Registered DN 8aedd082-415f-407a-9939-da8f8aa1070e (127.0.0.1:41639).
2020-12-03 07:24:30,661 [IPC Server handler 2 on default port 37942] INFO  hdfs.StateChange (DatanodeManager.java:registerDatanode(1042)) - BLOCK* registerDatanode: from DatanodeRegistration(127.0.0.1:43939, datanodeUuid=a694dd51-5287-4646-b84f-3cf953f6fc1c, infoPort=44791, infoSecurePort=0, ipcPort=40240, storageInfo=lv=-57;cid=testClusterID;nsid=728208751;c=1606980263805) storage a694dd51-5287-4646-b84f-3cf953f6fc1c
2020-12-03 07:24:30,662 [IPC Server handler 2 on default port 37942] INFO  net.NetworkTopology (NetworkTopology.java:add(145)) - Adding a new node: /default-rack/127.0.0.1:43939
2020-12-03 07:24:30,662 [IPC Server handler 2 on default port 37942] INFO  blockmanagement.BlockReportLeaseManager (BlockReportLeaseManager.java:registerNode(204)) - Registered DN a694dd51-5287-4646-b84f-3cf953f6fc1c (127.0.0.1:43939).
2020-12-03 07:24:30,662 [IPC Server handler 1 on default port 37942] INFO  hdfs.StateChange (DatanodeManager.java:registerDatanode(1042)) - BLOCK* registerDatanode: from DatanodeRegistration(127.0.0.1:35139, datanodeUuid=7a4b452a-06fd-49f4-826c-a3fc6bc9bddf, infoPort=40382, infoSecurePort=0, ipcPort=38013, storageInfo=lv=-57;cid=testClusterID;nsid=728208751;c=1606980263805) storage 7a4b452a-06fd-49f4-826c-a3fc6bc9bddf
2020-12-03 07:24:30,663 [IPC Server handler 1 on default port 37942] INFO  net.NetworkTopology (NetworkTopology.java:add(145)) - Adding a new node: /default-rack/127.0.0.1:35139
2020-12-03 07:24:30,663 [IPC Server handler 1 on default port 37942] INFO  blockmanagement.BlockReportLeaseManager (BlockReportLeaseManager.java:registerNode(204)) - Registered DN 7a4b452a-06fd-49f4-826c-a3fc6bc9bddf (127.0.0.1:35139).
2020-12-03 07:24:30,663 [IPC Server handler 7 on default port 37942] INFO  hdfs.StateChange (DatanodeManager.java:registerDatanode(1042)) - BLOCK* registerDatanode: from DatanodeRegistration(127.0.0.1:40699, datanodeUuid=67bdfdb6-f4be-4592-925f-42e7b62de913, infoPort=46821, infoSecurePort=0, ipcPort=36341, storageInfo=lv=-57;cid=testClusterID;nsid=728208751;c=1606980263805) storage 67bdfdb6-f4be-4592-925f-42e7b62de913
2020-12-03 07:24:30,663 [IPC Server handler 7 on default port 37942] INFO  net.NetworkTopology (NetworkTopology.java:add(145)) - Adding a new node: /default-rack/127.0.0.1:40699
2020-12-03 07:24:30,664 [IPC Server handler 7 on default port 37942] INFO  blockmanagement.BlockReportLeaseManager (BlockReportLeaseManager.java:registerNode(204)) - Registered DN 67bdfdb6-f4be-4592-925f-42e7b62de913 (127.0.0.1:40699).
2020-12-03 07:24:30,664 [BP-101448600-172.17.0.4-1606980263805 heartbeating to localhost/127.0.0.1:37942] INFO  datanode.DataNode (BPServiceActor.java:register(786)) - Block pool Block pool BP-101448600-172.17.0.4-1606980263805 (Datanode Uuid a694dd51-5287-4646-b84f-3cf953f6fc1c) service to localhost/127.0.0.1:37942 successfully registered with NN
2020-12-03 07:24:30,664 [BP-101448600-172.17.0.4-1606980263805 heartbeating to localhost/127.0.0.1:37942] INFO  datanode.DataNode (BPServiceActor.java:register(786)) - Block pool Block pool BP-101448600-172.17.0.4-1606980263805 (Datanode Uuid 7a4b452a-06fd-49f4-826c-a3fc6bc9bddf) service to localhost/127.0.0.1:37942 successfully registered with NN
2020-12-03 07:24:30,664 [BP-101448600-172.17.0.4-1606980263805 heartbeating to localhost/127.0.0.1:37942] INFO  datanode.DataNode (BPServiceActor.java:register(786)) - Block pool Block pool BP-101448600-172.17.0.4-1606980263805 (Datanode Uuid 8aedd082-415f-407a-9939-da8f8aa1070e) service to localhost/127.0.0.1:37942 successfully registered with NN
2020-12-03 07:24:30,664 [BP-101448600-172.17.0.4-1606980263805 heartbeating to localhost/127.0.0.1:37942] INFO  datanode.DataNode (BPServiceActor.java:offerService(616)) - For namenode localhost/127.0.0.1:37942 using BLOCKREPORT_INTERVAL of 21600000msec CACHEREPORT_INTERVAL of 10000msec Initial delay: 0msec; heartBeatInterval=1000
2020-12-03 07:24:30,664 [BP-101448600-172.17.0.4-1606980263805 heartbeating to localhost/127.0.0.1:37942] INFO  datanode.DataNode (BPServiceActor.java:offerService(616)) - For namenode localhost/127.0.0.1:37942 using BLOCKREPORT_INTERVAL of 21600000msec CACHEREPORT_INTERVAL of 10000msec Initial delay: 0msec; heartBeatInterval=1000
2020-12-03 07:24:30,664 [IPC Server handler 8 on default port 37942] INFO  hdfs.StateChange (DatanodeManager.java:registerDatanode(1042)) - BLOCK* registerDatanode: from DatanodeRegistration(127.0.0.1:45408, datanodeUuid=465a80b3-febd-4847-917b-1dc53950f7b6, infoPort=46309, infoSecurePort=0, ipcPort=38179, storageInfo=lv=-57;cid=testClusterID;nsid=728208751;c=1606980263805) storage 465a80b3-febd-4847-917b-1dc53950f7b6
2020-12-03 07:24:30,664 [BP-101448600-172.17.0.4-1606980263805 heartbeating to localhost/127.0.0.1:37942] INFO  datanode.DataNode (BPServiceActor.java:offerService(616)) - For namenode localhost/127.0.0.1:37942 using BLOCKREPORT_INTERVAL of 21600000msec CACHEREPORT_INTERVAL of 10000msec Initial delay: 0msec; heartBeatInterval=1000
2020-12-03 07:24:30,665 [BP-101448600-172.17.0.4-1606980263805 heartbeating to localhost/127.0.0.1:37942] INFO  datanode.DataNode (BPServiceActor.java:register(786)) - Block pool Block pool BP-101448600-172.17.0.4-1606980263805 (Datanode Uuid 67bdfdb6-f4be-4592-925f-42e7b62de913) service to localhost/127.0.0.1:37942 successfully registered with NN
2020-12-03 07:24:30,665 [IPC Server handler 8 on default port 37942] INFO  net.NetworkTopology (NetworkTopology.java:add(145)) - Adding a new node: /default-rack/127.0.0.1:45408
2020-12-03 07:24:30,665 [BP-101448600-172.17.0.4-1606980263805 heartbeating to localhost/127.0.0.1:37942] INFO  datanode.DataNode (BPServiceActor.java:offerService(616)) - For namenode localhost/127.0.0.1:37942 using BLOCKREPORT_INTERVAL of 21600000msec CACHEREPORT_INTERVAL of 10000msec Initial delay: 0msec; heartBeatInterval=1000
2020-12-03 07:24:30,665 [IPC Server handler 8 on default port 37942] INFO  blockmanagement.BlockReportLeaseManager (BlockReportLeaseManager.java:registerNode(204)) - Registered DN 465a80b3-febd-4847-917b-1dc53950f7b6 (127.0.0.1:45408).
2020-12-03 07:24:30,667 [IPC Server handler 6 on default port 37942] INFO  hdfs.StateChange (DatanodeManager.java:registerDatanode(1042)) - BLOCK* registerDatanode: from DatanodeRegistration(127.0.0.1:41151, datanodeUuid=1f53bb69-aae2-4eb5-9dde-35ced37b4811, infoPort=45134, infoSecurePort=0, ipcPort=42122, storageInfo=lv=-57;cid=testClusterID;nsid=728208751;c=1606980263805) storage 1f53bb69-aae2-4eb5-9dde-35ced37b4811
2020-12-03 07:24:30,667 [BP-101448600-172.17.0.4-1606980263805 heartbeating to localhost/127.0.0.1:37942] INFO  datanode.DataNode (BPServiceActor.java:register(786)) - Block pool Block pool BP-101448600-172.17.0.4-1606980263805 (Datanode Uuid 465a80b3-febd-4847-917b-1dc53950f7b6) service to localhost/127.0.0.1:37942 successfully registered with NN
2020-12-03 07:24:30,667 [IPC Server handler 6 on default port 37942] INFO  net.NetworkTopology (NetworkTopology.java:add(145)) - Adding a new node: /default-rack/127.0.0.1:41151
2020-12-03 07:24:30,667 [BP-101448600-172.17.0.4-1606980263805 heartbeating to localhost/127.0.0.1:37942] INFO  datanode.DataNode (BPServiceActor.java:offerService(616)) - For namenode localhost/127.0.0.1:37942 using BLOCKREPORT_INTERVAL of 21600000msec CACHEREPORT_INTERVAL of 10000msec Initial delay: 0msec; heartBeatInterval=1000
2020-12-03 07:24:30,667 [IPC Server handler 6 on default port 37942] INFO  blockmanagement.BlockReportLeaseManager (BlockReportLeaseManager.java:registerNode(204)) - Registered DN 1f53bb69-aae2-4eb5-9dde-35ced37b4811 (127.0.0.1:41151).
2020-12-03 07:24:30,668 [IPC Server handler 9 on default port 37942] INFO  hdfs.StateChange (DatanodeManager.java:registerDatanode(1042)) - BLOCK* registerDatanode: from DatanodeRegistration(127.0.0.1:34859, datanodeUuid=1c08a3ea-8510-4f3b-8323-c247c1ad19bf, infoPort=44221, infoSecurePort=0, ipcPort=44273, storageInfo=lv=-57;cid=testClusterID;nsid=728208751;c=1606980263805) storage 1c08a3ea-8510-4f3b-8323-c247c1ad19bf
2020-12-03 07:24:30,668 [IPC Server handler 9 on default port 37942] INFO  net.NetworkTopology (NetworkTopology.java:add(145)) - Adding a new node: /default-rack/127.0.0.1:34859
2020-12-03 07:24:30,668 [BP-101448600-172.17.0.4-1606980263805 heartbeating to localhost/127.0.0.1:37942] INFO  datanode.DataNode (BPServiceActor.java:register(786)) - Block pool Block pool BP-101448600-172.17.0.4-1606980263805 (Datanode Uuid 1f53bb69-aae2-4eb5-9dde-35ced37b4811) service to localhost/127.0.0.1:37942 successfully registered with NN
